zp,mu,absmagnitude,magnitude,time,e_absmagnitude,upperlimit,z,instrument,e_magnitude,e_flux,name,flux,band,e_zp,facility
-48.6,37.65880949200498,-16.25218527092118,21.406624221083796,58119.991041,3.588296588725557,False,0.07944,Kepler,5.58087981534235,2.7963303404355267e-29,2017jgh,9.939174410307847e-29,K,0.0,Kepler
-48.6,37.65880949200498,-16.5959890918621,21.062820400142876,58120.011474,2.6159710203311732,False,0.07944,Kepler,4.143411082795008,2.7963303404355267e-29,2017jgh,1.3641805082840355e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.700178826645647,20.95863066535933,58120.052342,2.3754781951876507,False,0.07944,Kepler,3.7722243220663016,2.7963303404355267e-29,2017jgh,1.50157743696148e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.576947846960614,21.081861645044363,58120.072775,2.6602126026130355,False,0.07944,Kepler,4.214463122051687,2.7963303404355267e-29,2017jgh,1.3404645774315462e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.60902298551847,21.049786506486505,58120.093209,2.5830520699686876,False,0.07944,Kepler,4.095352473202707,2.7963303404355267e-29,2017jgh,1.3806557228647264e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.82444870458105,20.834360787423925,58120.113642,2.11869356569138,False,0.07944,Kepler,3.367405470933167,2.7963303404355267e-29,2017jgh,1.6836650044480618e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.227190434390018,21.43161905761496,58120.134076,3.668526524656855,False,0.07944,Kepler,5.697823969140488,2.7963303404355267e-29,2017jgh,9.712977371517806e-29,K,0.0,Kepler
-48.6,37.65880949200498,-16.416460984113222,21.242348507891755,58120.154509,3.0808370007852677,False,0.07944,Kepler,4.853388732365157,2.7963303404355267e-29,2017jgh,1.1562735650801576e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.670580991896337,20.98822850010864,58120.174943,2.4394950061579026,False,0.07944,Kepler,3.8746690354886844,2.7963303404355267e-29,2017jgh,1.4611964215385275e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.595147165215728,21.06366232678925,58120.195377,2.6140802714242493,False,0.07944,Kepler,4.146531544560334,2.7963303404355267e-29,2017jgh,1.3631230739673352e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.586315105465353,21.072494386539624,58120.21581,2.6348564697555434,False,0.07944,Kepler,4.179384097802159,2.7963303404355267e-29,2017jgh,1.3520795536817855e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.444725814776582,21.214083677228395,58120.236244,3.0013766858515187,False,0.07944,Kepler,4.735654929226476,2.7963303404355267e-29,2017jgh,1.186769917266562e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.283068092729017,21.37574139927596,58120.256678,3.4814799563877936,False,0.07944,Kepler,5.438607483797489,2.7963303404355267e-29,2017jgh,1.022594471121347e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.708382238899254,20.950427253105723,58120.277111,2.3544824118911034,False,0.07944,Kepler,3.744247039556729,2.7963303404355267e-29,2017jgh,1.512965757081902e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.93261817957076,20.726191312434217,58120.297545,1.9149871689033113,False,0.07944,Kepler,3.0470405756449024,2.7963303404355267e-29,2017jgh,1.8600451019801254e-28,K,0.0,Kepler
-48.6,37.65880949200498,-17.016242313323822,20.642567178681155,58120.317978,1.7737913765405184,False,0.07944,Kepler,2.8186768200759627,2.7963303404355267e-29,2017jgh,2.0089685061432437e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.2873992344117,21.371410257593276,58120.338412,3.466211015266629,False,0.07944,Kepler,5.418853770205618,2.7963303404355267e-29,2017jgh,1.0266818794680833e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.96623146775415,20.692578024250828,58120.358846,1.8567881221458962,False,0.07944,Kepler,2.9532805420287294,2.7963303404355267e-29,2017jgh,1.9185308643505106e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.76302926565463,20.895780226350347,58120.379279,2.2376181073889767,False,0.07944,Kepler,3.562438151386823,2.7963303404355267e-29,2017jgh,1.5910649529522197e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.082108306116915,21.576701185888062,58120.420146,4.184234967504888,False,0.07944,Kepler,6.4062740234530695,2.7963303404355267e-29,2017jgh,8.498054767112466e-29,K,0.0,Kepler
-48.6,37.65880949200498,-16.538351205127462,21.120458286877515,58120.44058,2.750662550083483,False,0.07944,Kepler,4.361569387949643,2.7963303404355267e-29,2017jgh,1.2936496794907212e-28,K,0.0,Kepler
-48.6,37.65880949200498,-17.024455686349533,20.634353805655444,58120.461014,1.7594008694625733,False,0.07944,Kepler,2.7971197723859795,2.7963303404355267e-29,2017jgh,2.0242235712772153e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.72968968358682,20.929119808418157,58120.481447,2.3067685962074935,False,0.07944,Kepler,3.672417926006635,2.7963303404355267e-29,2017jgh,1.5429507952983973e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.834852649528322,20.823956842476655,58120.501881000004,2.093625793746346,False,0.07944,Kepler,3.3353258230288976,2.7963303404355267e-29,2017jgh,1.6998760811664197e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.431659744805224,21.227149747199753,58120.522314,3.0313215046397364,False,0.07944,Kepler,4.7898041902769775,2.7963303404355267e-29,2017jgh,1.1725735706199947e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.81935729190085,20.839452200104127,58120.542748,2.122615644090388,False,0.07944,Kepler,3.38320455257596,2.7963303404355267e-29,2017jgh,1.6757881688657642e-28,K,0.0,Kepler
-48.6,37.65880949200498,-17.270092563295357,20.38871692870962,58120.563182,1.4032474999615696,False,0.07944,Kepler,2.2193478248675538,2.7963303404355267e-29,2017jgh,2.5381262955653183e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.979744025835778,20.6790654661692,58120.583615,1.8307159583336428,False,0.07944,Kepler,2.9163399133628856,2.7963303404355267e-29,2017jgh,1.9425571899643496e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.4989431337737,21.159866358231277,58120.604049,2.848559795517855,False,0.07944,Kepler,4.516046524564333,2.7963303404355267e-29,2017jgh,1.2475370624053842e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.908150009502727,20.75065948250225,58120.624482,1.9555657203495613,False,0.07944,Kepler,3.1169914105779624,2.7963303404355267e-29,2017jgh,1.8185958973108088e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.655988946954714,21.002820545050263,58120.66535,2.465430340725163,False,0.07944,Kepler,3.926046609936757,2.7963303404355267e-29,2017jgh,1.4416896544679615e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.751708405673106,20.90710108633187,58120.685783,2.257835678481946,False,0.07944,Kepler,3.5994552080042452,2.7963303404355267e-29,2017jgh,1.5745612725875185e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.86042929996848,20.798380192036497,58120.706217,2.042783914568667,False,0.07944,Kepler,3.257622780721075,2.7963303404355267e-29,2017jgh,1.7403953857224028e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.928709444098338,20.73010004790664,58120.72665,1.918461689202803,False,0.07944,Kepler,3.058118231578715,2.7963303404355267e-29,2017jgh,1.853360832927893e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.918393941380707,20.74041555062427,58120.747084,1.9369380447357418,False,0.07944,Kepler,3.0875296142419657,2.7963303404355267e-29,2017jgh,1.835835568012074e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.920193701305628,20.73861579069935,58120.787951,1.9324140820057927,False,0.07944,Kepler,3.0823796942345534,2.7963303404355267e-29,2017jgh,1.8388812463797167e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.973566469251587,20.68524302275339,58120.808385,1.839649981146824,False,0.07944,Kepler,2.9331751234082297,2.7963303404355267e-29,2017jgh,1.9315359286377289e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.71124570274163,20.94756378926335,58120.828818,2.340563053276649,False,0.07944,Kepler,3.7345237213099587,2.7963303404355267e-29,2017jgh,1.51696124020885e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.60089563849541,21.057913853509568,58120.849252,2.5901218538469917,False,0.07944,Kepler,4.1252646904327825,2.7963303404355267e-29,2017jgh,1.370359322395199e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.837385723991922,20.821423768013055,58120.869686,2.0840320025299977,False,0.07944,Kepler,3.327556790487185,2.7963303404355267e-29,2017jgh,1.7038466032252522e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.19278880209992,21.466020689905058,58120.910553,3.7698318953098533,False,0.07944,Kepler,5.861341211285216,2.7963303404355267e-29,2017jgh,9.410045514726672e-29,K,0.0,Kepler
-48.6,37.65880949200498,-16.461876913193187,21.19693257881179,58120.95142,2.9419791004737075,False,0.07944,Kepler,4.6652976353965245,2.7963303404355267e-29,2017jgh,1.2056658738909737e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.590873137793587,21.06793635421139,58120.971854,2.6111425863183997,False,0.07944,Kepler,4.162402705158774,2.7963303404355267e-29,2017jgh,1.3577676540614825e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.74225925028498,20.916550241719996,58120.992287,2.273418313111315,False,0.07944,Kepler,3.630609877031028,2.7963303404355267e-29,2017jgh,1.5609173333734834e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.526240475985865,21.13256901601911,58121.012721,2.7716327236536715,False,0.07944,Kepler,4.408581871865859,2.7963303404355267e-29,2017jgh,1.2792999814588568e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.918356220149683,20.740453271855294,58121.033155,1.9331625170802946,False,0.07944,Kepler,3.0876376353165216,2.7963303404355267e-29,2017jgh,1.8357717875336079e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.807132786125642,20.851676705879335,58121.053588,2.141069616857291,False,0.07944,Kepler,3.4214081797169706,2.7963303404355267e-29,2017jgh,1.6570259800233537e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.46810770855702,21.190701783447956,58121.074022,2.923045989201777,False,0.07944,Kepler,4.639940671247786,2.7963303404355267e-29,2017jgh,1.2126048100465671e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.83244987824687,20.826359613758108,58121.094455,2.09125850203273,False,0.07944,Kepler,3.3427102023920066,2.7963303404355267e-29,2017jgh,1.6961183568951941e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.307537762577873,21.351271729427104,58121.114889,3.38699156871223,False,0.07944,Kepler,5.327656208511208,2.7963303404355267e-29,2017jgh,1.0459027580349607e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.73276509523013,20.92604439677485,58121.155756,2.2902500536584673,False,0.07944,Kepler,3.6621500806822933,2.7963303404355267e-29,2017jgh,1.547327489850492e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.934831100955925,20.72397839104905,58121.17619,1.9029111710452624,False,0.07944,Kepler,3.0407852261184716,2.7963303404355267e-29,2017jgh,1.8638400672018625e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.874002794864403,20.784806697140574,58121.196622999996,2.011673440823754,False,0.07944,Kepler,3.2170502106376704,2.7963303404355267e-29,2017jgh,1.7622897739338593e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.51664695949399,21.142162532510987,58121.217057,2.792770749647438,False,0.07944,Kepler,4.446112949531962,2.7963303404355267e-29,2017jgh,1.2680459374380094e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.623809590076952,21.034999901928025,58121.237491,2.5308382688070292,False,0.07944,Kepler,4.041397268769638,2.7963303404355267e-29,2017jgh,1.3995874489940361e-28,K,0.0,Kepler
-48.6,37.65880949200498,-17.137597431615056,20.52121206038992,58121.257924,1.5787642459823843,False,0.07944,Kepler,2.5153545200824006,2.7963303404355267e-29,2017jgh,2.2465452771621153e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.449485165175652,21.209324326829325,58121.278358,2.9707134125180503,False,0.07944,Kepler,4.7160489599132145,2.7963303404355267e-29,2017jgh,1.191983570077055e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.711991064437676,20.9468184275673,58121.298791,2.332804187096067,False,0.07944,Kepler,3.7319963255666195,2.7963303404355267e-29,2017jgh,1.518002996941497e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.821091632472566,20.83771785953241,58121.319225,2.1103054752366552,False,0.07944,Kepler,3.377815339477339,2.7963303404355267e-29,2017jgh,1.678467189742954e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.963008629704667,20.69580086230031,58121.339659,1.852229796101753,False,0.07944,Kepler,2.9621543501807017,2.7963303404355267e-29,2017jgh,1.9128444494448775e-28,K,0.0,Kepler
-48.6,37.65880949200498,-17.10887291027455,20.549936581730428,58121.360092,1.619127107633553,False,0.07944,Kepler,2.584262335243087,2.7963303404355267e-29,2017jgh,2.1878894156801385e-28,K,0.0,Kepler
-48.6,37.65880949200498,-17.221968578415577,20.4368409135894,58121.400959,1.4592725979627121,False,0.07944,Kepler,2.3228240642221887,2.7963303404355267e-29,2017jgh,2.428083594135818e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.62065377485417,21.038155717150808,58121.421393,2.5351558663490086,False,0.07944,Kepler,4.052862193399037,2.7963303404355267e-29,2017jgh,1.3955252960045502e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.810001335874198,20.84880815613078,58121.441827,2.1298275947567102,False,0.07944,Kepler,3.4124091745096545,2.7963303404355267e-29,2017jgh,1.6614096840072134e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.55730944504007,21.101500046964908,58121.46226,2.6869457913697348,False,0.07944,Kepler,4.2887953485415995,2.7963303404355267e-29,2017jgh,1.3164367001114461e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.885337016665396,20.77347247533958,58121.482694,1.9877926313255543,False,0.07944,Kepler,3.183520852896812,2.7963303404355267e-29,2017jgh,1.780783036027338e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.60885640876092,21.049953083244056,58121.503127,2.562708251240793,False,0.07944,Kepler,4.095963723098207,2.7963303404355267e-29,2017jgh,1.3804439149587128e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.8319816790924,20.826827812912576,58121.523561,2.0866037522566745,False,0.07944,Kepler,3.3441508083077163,2.7963303404355267e-29,2017jgh,1.6953871019381226e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.922343469840435,20.736466022164542,58121.543995,1.919530901965633,False,0.07944,Kepler,3.076238490533683,2.7963303404355267e-29,2017jgh,1.8425258566144904e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.609534338736047,21.04927515326893,58121.564428,2.558781970222695,False,0.07944,Kepler,4.093476550399729,2.7963303404355267e-29,2017jgh,1.3813061285743617e-28,K,0.0,Kepler
-48.6,37.65880949200498,-17.121297197261633,20.537512294743344,58121.584862,1.5985226229478917,False,0.07944,Kepler,2.554242940424856,2.7963303404355267e-29,2017jgh,2.2130696489350366e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.70158745141797,20.957222040587006,58121.605295,2.3507152260406845,False,0.07944,Kepler,3.767407474461015,2.7963303404355267e-29,2017jgh,1.503526834848531e-28,K,0.0,Kepler
-48.6,37.65880949200498,-17.002673749292036,20.65613574271294,58121.646163,1.7824226998789903,False,0.07944,Kepler,2.854626032490235,2.7963303404355267e-29,2017jgh,1.9840184337340458e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.799072159587745,20.859737332417232,58121.666596,2.1484148768404876,False,0.07944,Kepler,3.446808367512915,2.7963303404355267e-29,2017jgh,1.644769587258431e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.705722352388428,20.95308713961655,58121.68703,2.340660236983307,False,0.07944,Kepler,3.753298708762673,2.7963303404355267e-29,2017jgh,1.509263760468653e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.896442628057535,20.76236686394744,58121.707464,1.9647696161209847,False,0.07944,Kepler,3.150974554368076,2.7963303404355267e-29,2017jgh,1.7990915113067656e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.66587649835072,20.992932993654257,58121.727897,2.4277878449687966,False,0.07944,Kepler,3.8911701504324507,2.7963303404355267e-29,2017jgh,1.4548787564696414e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.950753472933023,20.708056019071954,58121.748331,1.8686412369237286,False,0.07944,Kepler,2.9961215041235403,2.7963303404355267e-29,2017jgh,1.891374773941267e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.666277929271082,20.992531562733895,58121.768764,2.4265493373546634,False,0.07944,Kepler,3.8897597826175394,2.7963303404355267e-29,2017jgh,1.4554167704888367e-28,K,0.0,Kepler
-48.6,37.65880949200498,-17.098920984611816,20.55988850739316,58121.789198,1.6303948578580234,False,0.07944,Kepler,2.6085460802115583,2.7963303404355267e-29,2017jgh,2.167926714501399e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.69143652097751,20.967372971027466,58121.809631,2.3695416913466665,False,0.07944,Kepler,3.802237997023355,2.7963303404355267e-29,2017jgh,1.489535340183319e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.92167511459335,20.73713437741163,58121.830065,1.9174610523768842,False,0.07944,Kepler,3.0781465742313516,2.7963303404355267e-29,2017jgh,1.8413919873871578e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.71217914725151,20.946630344753466,58121.911799,2.32458542760762,False,0.07944,Kepler,3.7313588027502473,2.7963303404355267e-29,2017jgh,1.5182659844009047e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.812269254298336,20.84654023770664,58121.932233,2.119612346163186,False,0.07944,Kepler,3.4053093340707377,2.7963303404355267e-29,2017jgh,1.6648837135663875e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.553954675293674,21.104854816711303,58121.952667,2.6868807875944563,False,0.07944,Kepler,4.301600359089246,2.7963303404355267e-29,2017jgh,1.3123753764821973e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.718640239786303,20.940169252218674,58121.9731,2.3094000473143312,False,0.07944,Kepler,3.709515649377232,2.7963303404355267e-29,2017jgh,1.5273279490245887e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.517671547471743,21.141137944533234,58121.993534,2.779006167353391,False,0.07944,Kepler,4.442092389480691,2.7963303404355267e-29,2017jgh,1.2692431323333413e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.791056909651168,20.86775258235381,58122.013968,2.161667490824883,False,0.07944,Kepler,3.47223130453454,2.7963303404355267e-29,2017jgh,1.6326720838649693e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.656405650539618,21.00240384146536,58122.034401,2.4438078488083215,False,0.07944,Kepler,3.9245714076826044,2.7963303404355267e-29,2017jgh,1.4422430785356403e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.883716659944945,20.775092832060032,58122.054835,1.9840749593523463,False,0.07944,Kepler,3.1882948374556257,2.7963303404355267e-29,2017jgh,1.7781273710048841e-28,K,0.0,Kepler
-48.6,37.65880949200498,-17.08714726021875,20.571662231786227,58122.075268,1.645594927547848,False,0.07944,Kepler,2.63755080081849,2.7963303404355267e-29,2017jgh,2.144544721539905e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.928034772382325,20.73077471962265,58122.095702,1.9043367414243535,False,0.07944,Kepler,3.060034014770443,2.7963303404355267e-29,2017jgh,1.8522095203817955e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.76976368638916,20.889045805615815,58122.136569,2.201058504969039,False,0.07944,Kepler,3.540576935904497,2.7963303404355267e-29,2017jgh,1.6009644109054533e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.465079573325518,21.19372991867946,58122.157003,2.9146212968907967,False,0.07944,Kepler,4.652250506798945,2.7963303404355267e-29,2017jgh,1.2092275481008987e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.676303318966866,20.98250617303811,58122.177436,2.398624691011956,False,0.07944,Kepler,3.854678588370981,2.7963303404355267e-29,2017jgh,1.4689179259723652e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.673081964391166,20.98572752761381,58122.19787,2.406112709140711,False,0.07944,Kepler,3.8659212136678573,2.7963303404355267e-29,2017jgh,1.464566138981292e-28,K,0.0,Kepler
-48.6,37.65880949200498,-17.079120249159864,20.579689242845113,58122.218304,1.6566162721445556,False,0.07944,Kepler,2.6574978657115276,2.7963303404355267e-29,2017jgh,2.128748244685069e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.76559383103875,20.893215660966227,58122.238737,2.209406520673449,False,0.07944,Kepler,3.554099121322753,2.7963303404355267e-29,2017jgh,1.5948275731242693e-28,K,0.0,Kepler
-48.6,37.65880949200498,-17.162718569102772,20.496090922902205,58122.259171,1.533574654440772,False,0.07944,Kepler,2.4565098842533355,2.7963303404355267e-29,2017jgh,2.299130542668556e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.664732154905202,20.994077337099775,58122.279604,2.4231108451863954,False,0.07944,Kepler,3.8951930285652883,2.7963303404355267e-29,2017jgh,1.4533461522377375e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.515535898906343,21.143273593098634,58122.300038,2.7774923714996023,False,0.07944,Kepler,4.45047614316776,2.7963303404355267e-29,2017jgh,1.2667489785308628e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.964956837751252,20.693852654253725,58122.320472,1.8377434759030793,False,0.07944,Kepler,2.9567872071872294,2.7963303404355267e-29,2017jgh,1.916279873622164e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.842268802881044,20.816540689123933,58122.340905,2.0568884590759327,False,0.07944,Kepler,3.312625908844962,2.7963303404355267e-29,2017jgh,1.711526880428688e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.99070001485081,20.668109477154168,58122.381772,1.7947487809383542,False,0.07944,Kepler,2.886700845104789,2.7963303404355267e-29,2017jgh,1.9622584553899426e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.674125908262702,20.984683583742274,58122.402206,2.399832242818149,False,0.07944,Kepler,3.862274745333327,2.7963303404355267e-29,2017jgh,1.4659750080148465e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.785676741222552,20.873132750782425,58122.42264,2.166177533951156,False,0.07944,Kepler,3.4893892440039194,2.7963303404355267e-29,2017jgh,1.6246016863021193e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.810950311637193,20.847859180367784,58122.443073,2.1150586531660247,False,0.07944,Kepler,3.4094367540950157,2.7963303404355267e-29,2017jgh,1.6628624556268277e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.95485450590261,20.703954986102367,58122.48394,1.8535608309132467,False,0.07944,Kepler,2.9847153110418265,2.7963303404355267e-29,2017jgh,1.8985323669133193e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.832034824792352,20.826774667212625,58122.504374,2.0739499420837757,False,0.07944,Kepler,3.343987255935029,2.7963303404355267e-29,2017jgh,1.6954700914700776e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.70628486373692,20.95252462826806,58122.524808,2.3283968107943545,False,0.07944,Kepler,3.7513828895113988,2.7963303404355267e-29,2017jgh,1.5100459006899963e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.804637501421745,20.854171990583232,58122.545241,2.127030366096252,False,0.07944,Kepler,3.4292533544484907,2.7963303404355267e-29,2017jgh,1.6532221058673367e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.7017926818093,20.957016810195675,58122.565675,2.3369431378176864,False,0.07944,Kepler,3.766706124763999,2.7963303404355267e-29,2017jgh,1.5038110646317214e-28,K,0.0,Kepler
-48.6,37.65880949200498,-17.10977507860374,20.549034413401237,58122.586108,1.6063787103961844,False,0.07944,Kepler,2.582071444925035,2.7963303404355267e-29,2017jgh,2.189708149197735e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.58054496940482,21.078264522600158,58122.626976,2.6118878703417527,False,0.07944,Kepler,4.20096369846975,2.7963303404355267e-29,2017jgh,1.3449129982683466e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.06882775795298,21.589981734051996,58122.647409,4.18026248017998,False,0.07944,Kepler,6.473444538107979,2.7963303404355267e-29,2017jgh,8.394741093435049e-29,K,0.0,Kepler
-48.6,37.65880949200498,-16.709794379693626,20.94901511231135,58122.667843,2.318463524903975,False,0.07944,Kepler,3.739449168246187,2.7963303404355267e-29,2017jgh,1.5149348455864744e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.97065153714319,20.688157954861786,58122.688277,1.8244801578620948,False,0.07944,Kepler,2.9411499274513373,2.7963303404355267e-29,2017jgh,1.9263571892183314e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.448717810461666,21.21009168154331,58122.70871,2.9481705532880094,False,0.07944,Kepler,4.71920578455325,2.7963303404355267e-29,2017jgh,1.19114142162871e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.682334625424666,20.97647486658031,58122.749577,2.376322454736261,False,0.07944,Kepler,3.833704510871013,2.7963303404355267e-29,2017jgh,1.4771005279507582e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.82323525024365,20.83557424176133,58122.770011,2.0874420992478133,False,0.07944,Kepler,3.3711649361662532,2.7963303404355267e-29,2017jgh,1.681784336447395e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.81702592848739,20.841783563517588,58122.790445,2.0997406793166125,False,0.07944,Kepler,3.390461003536686,2.7963303404355267e-29,2017jgh,1.6721936680421315e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.86009008825946,20.798719403745515,58122.810878,2.017796484244524,False,0.07944,Kepler,3.258642593237186,2.7963303404355267e-29,2017jgh,1.7398517267028062e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.362742295814677,21.2960671961903,58122.831312,3.1855195787766406,False,0.07944,Kepler,5.083239160368122,2.7963303404355267e-29,2017jgh,1.1004571120459863e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.39864541599521,21.260164076009765,58122.872179,3.0817668477733817,False,0.07944,Kepler,4.928735835466966,2.7963303404355267e-29,2017jgh,1.1374553810442012e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.330150633097638,21.32865885890734,58122.892612,3.281569097183615,False,0.07944,Kepler,5.226542923201271,2.7963303404355267e-29,2017jgh,1.067914433837681e-28,K,0.0,Kepler
-48.6,37.65880949200498,-17.052575501838753,20.606233990166224,58122.913046,1.690930099947105,False,0.07944,Kepler,2.7244674478402295,2.7963303404355267e-29,2017jgh,2.077334356892017e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.670047682954596,20.98876180905038,58122.93348,2.400903281268212,False,0.07944,Kepler,3.8765366160904695,2.7963303404355267e-29,2017jgh,1.4604788644023341e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.457870008384,21.200939483620978,58122.953913,2.917163459159963,False,0.07944,Kepler,4.681661397395513,2.7963303404355267e-29,2017jgh,1.2012245695001758e-28,K,0.0,Kepler
-48.6,37.65880949200498,-17.200129971761548,20.45867952024343,58122.974347,1.4754607606311798,False,0.07944,Kepler,2.371277100884788,2.7963303404355267e-29,2017jgh,2.3797327745220794e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.706036728928403,20.952772763076574,58122.99478,2.3222457646283914,False,0.07944,Kepler,3.7522278907142703,2.7963303404355267e-29,2017jgh,1.5097008333195547e-28,K,0.0,Kepler
-48.6,37.65880949200498,-16.57662039189716,21.08218910010782,58123.056081,2.6153162035562327,False,0.07944,Kepler,4.215693787732786,2.7963303404355267e-29,2017jgh,1.3400603579479054e-28,K,0.0,Kepler
